recipeName,protein,carbs,fat,totalCalories,proteinRatio,carbRatio,fatRatio,healthIndex,highProtein,lowCarb,dietType_dash,dietType_keto,dietType_mediterranean,dietType_paleo,dietType_vegan,cuisineType_american,cuisineType_asian,cuisineType_british,cuisineType_caribbean,cuisineType_central europe,cuisineType_chinese,cuisineType_eastern europe,cuisineType_french,cuisineType_indian,cuisineType_italian,cuisineType_japanese,cuisineType_kosher,cuisineType_mediterranean,cuisineType_mexican,cuisineType_middle eastern,cuisineType_nordic,cuisineType_south american,cuisineType_south east asian,cuisineType_world
Vegetarian Pasta Puttanesca,-0.325325759812327,0.8138275618521125,-0.33973660113734017,2112.37,0.10229268546703467,0.5745394982886521,0.3231678162443133,0.1635532600822773,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Baked Yam Fries with Sriracha Hummus (Vegan + GF),-0.5592008270056121,0.09299213502624765,-0.6114207654401734,1193.8400000000001,0.11063459089995309,0.5676137505863431,0.32175165851370363,0.1637103799504121,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Corn Soup with Tofu Larb,0.0607908392158252,0.6210309820204781,-0.32622201352504965,2122.54,0.16713937075390806,0.5042449141123371,0.32861571513375487,0.1532550623309808,1,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Tomato, pepper & bean one pot",0.8684394045899702,2.04059262967031,-0.7463209217883092,3006.57,0.2144769621196247,0.7070648612871145,0.07845817659326076,0.323631580172755,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
THE BEST VEGAN CORN TACOS WITH BELL PEPPER AND CILANTRO,-0.7043147377450649,-0.03896378303374088,-0.6204304905150337,1033.7,0.07735319725258778,0.5606268743349134,0.36201992841249875,0.1388507303859921,0,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Basil Scalloped Tomatoes and Croutons recipes,-0.47355800478102344,-0.3711398099478987,-0.5566252556667048,939.69,0.17329119177601124,0.35386137981674803,0.47284742840724064,0.051677680937330384,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Carrot, Pea, and Mint Salad Recipe",-0.7351639727986553,-0.4099788530947848,-0.28182864088346515,1118.8,0.06156596353235609,0.27139792634966037,0.6670361101179836,-0.07308187343582409,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Beet and Citrus Salad With Pine Nut Vinaigrette Recipe,-0.6514144249275361,0.02467415054349784,-0.07968317284023564,1694.2,0.05841104946287333,0.3699917365128084,0.5715972140243182,-0.005959154763310076,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Stir Fried Singapore Noodles with Garlic Ginger Sauce recipes,-0.5352564748882044,0.0750250430441701,-0.8097166236786899,971.19,0.1448532213058207,0.6839856258816502,0.17116115281252894,0.2657018709006476,1,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Easy Vegan Soba Noodles with Peanut Sauce Recipe,0.18975623341097958,1.2950658997912308,-0.3862595451602552,2604.09,0.15401925432684738,0.603466086041573,0.24251465963157953,0.21483781282520958,1,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Eat your veggies, risotto!",-0.28289414047868816,0.1114971638940161,-0.6400061659049575,1275.43,0.18136628431195753,0.5420916867252612,0.27654202896278113,0.18828395129485742,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Vegan Coconut Cream Tart with White Peaches and Blueberries,-0.48759050881262056,0.7195272257904899,-0.06420282702979382,2286.73,0.06900683508765793,0.5000677823792052,0.43092538253313684,0.09145154871803843,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tomato-Garlic Focaccia - My Vegan Italian Flatbread,-0.5949503015623,0.9216839074331465,-0.763603212613723,1629.98,0.0731542718315562,0.7937766107559602,0.1330691174124836,0.2995361906281059,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gluten-Free Low-Fat Vegan Oatmeal Muffins Recipe,-0.5193306965031379,1.3113653874276663,-0.5323809045561716,2200.97,0.06651612698037684,0.7195009473095954,0.21398292571002786,0.2435603393049428,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Light Yakisoba Noodles,-0.6283610254470551,-0.17113487584800574,-0.6690830059192794,909.24,0.1179446570762395,0.5292771985394396,0.352778144384321,0.1412608332233514,1,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Barbecue Slawpy Jacks,-0.6073122693996594,1.2080815053750051,-0.4983896690464713,2129.92,0.053898737980769225,0.7074444110576923,0.23865685096153846,0.22755033052884616,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gigante Beans a la Zaytinya,-0.5977345285526963,-0.29071824553710257,-0.5836544308912857,925.19,0.12780077605680995,0.424042629081594,0.448156594861596,0.07351030599120184,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vegan Chickpea Chile Soup with Greens and Grains,-0.2991540261026023,0.4023058442985403,-0.7017637359635455,1417.9699999999998,0.15901605816766223,0.6400981685085017,0.2008857733238362,0.24347835285654845,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vegan Garden Pesto With Miso and Mixed Herbs Recipe,-0.8073311363897262,-0.7164414968729155,0.06144188446871276,1242.19,0.03458408134021365,0.06098905964465984,0.9044268590151265,-0.2365572094446099,0,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fig Salad inspired by Yotam Ottolenghi,-0.6811499691849681,0.024889325297774177,-0.5587548270480354,1157.27,0.07628297631494811,0.5417923215844185,0.3819247021006334,0.12502441089806182,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Seared Maitake Mushrooms recipes,-0.7754795796195931,-0.511541337113235,0.652561755971139,2055.52,0.026465322643418696,0.11097921693780649,0.8625554604187748,-0.20643535455748424,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Cheater’s Maple Baked Beans on Toast recipes,-0.5482866572032589,-0.10071893751106117,-0.8872002593224886,750.69,0.1811666600061277,0.7108127189652187,0.10802062102865363,0.3062688992793297,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chickpea Salad recipes,-0.533363200534735,-0.2286403289283676,-0.7406693669686242,821.94,0.17198335644937587,0.5334695963208993,0.29454704722972475,0.1766187312942551,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Vegan Divas Cookbook: Smoky Tomato-Bean Soup,-0.14401689819772312,0.19261804625621048,-0.6938187965793505,1326.5,0.21198643045608745,0.5666943083301923,0.2213192612137203,0.22387787410478704,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mexican Fried Eggplant Sandwich (Vegan Tortas and Pambazos) Recipe,-0.24346948629467724,0.8867718035518045,1.2835701375777198,3979.7200000000003,0.0616827314484436,0.31858522710140413,0.6197320414501523,-0.03998070215995095,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Summer tomato lazy bruschetta,-0.5145418260796563,0.15324106622363345,-0.5943022877979388,1273.49,0.11631029690064312,0.567291458904271,0.31639824419508594,0.16689019937337557,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
"""Refried"" Black Beans and Walnut Meat Tacos (Vegan)",0.5562718744267423,0.9725189431309409,0.0860957685371942,3014.92,0.1766945723269606,0.44168336141589165,0.3816220662571478,0.11519509638730051,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vegan Roasted Vegetable Quinoa Bowl with Creamy Green Sauce,-0.3017155149337668,0.09799494806317346,-0.2907564593667359,1642.39,0.1367275738405616,0.41485883377273364,0.44841359238670475,0.07243772794525052,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Herb and Cheese Drop Biscuits recipes,-0.5226717688916134,0.2893928919920112,-0.18902847261240394,1817.1299999999999,0.0799062257515973,0.4532862260817883,0.4668075481666144,0.06524409370821019,1,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Vegan Eggnog (Dairy Free, Egg Free, Gluten Free)",0.08707394200516581,0.017143034143824596,0.8069556811176088,2928.09,0.12438142270217104,0.21216560966363737,0.6634529676341915,-0.07685521961415119,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Butternut Squash Salad With Farro And Pepitas recipes,-0.17241601349976485,0.41699152127790307,0.05996756582009931,2311.41,0.1172444525203231,0.397402451317594,0.485353096162083,0.04852838743450966,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
"Vegan raw corn, avocado and black bean salad",-0.42889900385506763,0.23323228112587666,-0.6821880605736216,1267.1599999999999,0.14116607216136876,0.6170649326051959,0.24176899523343542,0.21664509612045835,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vegan Chocolate Layer Cake With Creamy Chocolate Filling,-0.004694179598294599,4.252266341500056,1.1884765847421486,6463.51,0.05124769668492816,0.5833362986983852,0.36541600461668655,0.1390840270998266,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Seared Maitake Mushrooms,-0.7783751756896051,-0.5203097083499973,0.6518245966468322,2047.15,0.026065505703050582,0.10824805217009012,0.8656864421268593,-0.20858706005910657,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Chive Vegan Cheese Spread and Veggie Crackers recipes,0.6171907609766123,0.33468717776718876,1.5170039236081916,4134.82,0.1341291761189121,0.20735122689742239,0.6585195969836656,-0.07437663550045709,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Zucchini Gratin,-0.3824580976552581,-0.09975065111681744,-0.07460496416167797,1703.8600000000001,0.11477468806122568,0.31359383986947287,0.5716314720693014,-0.01161949925463357,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Salmon Burgers with Tartar Sauce,0.9985184895812828,-0.22976999638831866,0.6057111855818653,2850.72,0.24259134534433405,0.15351911096144133,0.6038895436942247,-0.04698181512039065,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Vegan Huevos Rancheros Are 10/10 Would Make Again,0.11647537902375024,0.7113505851279877,-0.4164011708652425,2110.61,0.17756004188362604,0.5389152898924955,0.2835246682238784,0.18377672805492246,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Whole Wheat Eggless Garlic Bread Rolls,0.13173294293112175,1.8757687678946044,-0.4256566157148716,2971.76,0.12795111314507226,0.6741055805314022,0.19794330632352544,0.24864457425902492,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
French Apple Tart (Tarte Fine aux Pommes) [vegan],-0.8627929380384195,0.013592650698264385,-0.6147789356953486,1022.0699999999999,0.02254248730517479,0.6052423023863337,0.37221521030849164,0.13719510405353844,0,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
